transaction_id,transaction_datetime,transaction_date,transaction_time,transaction_hour,day_of_week,is_weekend,is_night_transaction,customer_id,customer_account_age_days,customer_usual_location,customer_usual_state,customer_risk_segment,merchant_id,merchant_name,merchant_category,merchant_subcategory,merchant_city,merchant_area,merchant_state,merchant_pincode,merchant_latitude,merchant_longitude,merchant_business_age_years,merchant_average_ticket,merchant_operating_hours,merchant_payment_channels,merchant_historical_fraud_pattern,merchant_historical_fraud_rate,merchant_historical_fraud_count,amount,currency,transaction_type,payment_channel,transaction_channel,card_present,is_international,current_location,location_distance_km,is_location_changed,is_new_device,is_trusted_device,device_id,device_type,is_new_beneficiary,beneficiary_id,beneficiary_name,beneficiary_prior_transaction_count,customer_tx_count_last_1h,customer_tx_count_last_24h,customer_tx_count_last_7d,failed_login_attempts_last_24h,failed_transaction_attempts_last_24h,recent_password_reset_flag,fraud_scenario_type,fraud_lifecycle_stage,synthetic_fraud_scenario_description,is_fraud
TXN-CUST_MONISHA_001-10279,2026-07-13 04:41:09,2026-07-13,04:41:09,4,0,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M007,SpiceRoute Kitchen,Restaurant,Fine Dining & Chettinad,Chennai,Adyar,Tamil Nadu,600020,13.0012,80.2565,7,2200.0,11:30-23:30,"POS,UPI,CARD",Cloned card POS terminal replay,0.018,45,2230.29,INR,PURCHASE,UPI,MOBILE_APP,1,0,Chennai,5.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,15,0,3,15,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10280,2026-07-13 06:06:47,2026-07-13,06:06:47,6,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M013,CartNest Online,E-commerce,Multi-category Marketplace,Chennai,Guindy,Tamil Nadu,600032,13.0067,80.2026,5,6200.0,24_HOURS,"ONLINE,UPI,CARD,NETBANKING",Account takeover + triangulation shipping fraud,0.045,112,1854.05,INR,PURCHASE,ONLINE,MOBILE_APP,0,0,Chennai,4.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,7,0,2,10,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10281,2026-07-13 07:30:45,2026-07-13,07:30:45,7,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M013,CartNest Online,E-commerce,Multi-category Marketplace,Chennai,Guindy,Tamil Nadu,600032,13.0067,80.2026,5,6200.0,24_HOURS,"ONLINE,UPI,CARD,NETBANKING",Account takeover + triangulation shipping fraud,0.045,112,1662.58,INR,PURCHASE,UPI,MOBILE_APP,0,0,Chennai,8.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,14,1,1,7,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10282,2026-07-13 08:57:09,2026-07-13,08:57:09,8,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M014,OakLine Furnishings,Furniture,Teak Wood & Modern Home Decor,Madurai,Bypass Road,Tamil Nadu,625016,9.932,78.109,12,38000.0,10:00-21:00,"POS,CARD,TRANSFER,EMI",Invoice redirection fraud / fake payment slips,0.029,72,2289.08,INR,PURCHASE,POS,MOBILE_APP,1,0,Chennai,6.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,11,0,1,9,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10283,2026-07-13 10:21:49,2026-07-13,10:21:49,10,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M028,CraftCove Home Decor,Home Decor,Handicrafts & Art Pieces,Thanjavur,Medical College Road,Tamil Nadu,613004,10.7684,79.1245,8,7400.0,09:30-20:30,"POS,UPI,CARD,ONLINE",Cross-border tourist chargebacks,0.023,57,2399.95,INR,PURCHASE,CARD,MOBILE_APP,1,0,Chennai,10.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,4,0,1,14,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10284,2026-07-13 11:48:36,2026-07-13,11:48:36,11,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M002,CircuitBay Electronics,Consumer Electronics,Laptops & Gadgets,Chennai,Velachery,Tamil Nadu,600042,12.9759,80.2212,6,32000.0,10:00-21:30,"POS,ONLINE,EMI,UPI",Stolen payment details / high-ticket electronics delivery,0.048,120,1199.69,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Chennai,14.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,12,0,2,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10285,2026-07-13 13:17:34,2026-07-13,13:17:34,13,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M010,HarborView Residency,Hotel / Hospitality,Business & Luxury Hotel,Chennai,OMR,Tamil Nadu,600096,12.9165,80.2285,6,9500.0,24_HOURS,"ONLINE,POS,CARD,TRANSFER",Online travel booking fraud with stolen corporate credentials,0.041,102,1160.13,INR,PURCHASE,CARD,MOBILE_APP,1,0,Chennai,4.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,13,0,4,24,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10286,2026-07-13 14:45:30,2026-07-13,14:45:30,14,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M005,UrbanThread Studio,Fashion / Apparel,Designer & Ready-to-wear,Chennai,Anna Nagar,Tamil Nadu,600040,13.085,80.2101,5,4800.0,10:30-22:00,"POS,ONLINE,UPI,CARD",Refund abuse / credential stuffing,0.022,55,13952.15,INR,P2P_TRANSFER,ONLINE,MOBILE_APP,0,0,Mumbai,812.0,1,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,1,BEN-NEW-547,Global Flight Booking,0,4,6,27,1,0,0,Geographic Anomaly / High Ticket Spike,Review Required,Sudden location velocity jump with new merchant,1
TXN-CUST_MONISHA_001-10287,2026-07-13 16:10:57,2026-07-13,16:10:57,16,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M025,ShieldSure Services,Insurance Services,General & Health Insurance Premium,Chennai,Egmore,Tamil Nadu,600008,13.0784,80.2607,13,14000.0,09:30-18:00,"ONLINE,NETBANKING,CARD",Premium diversion / fake policy payment slips,0.019,47,2216.44,INR,PURCHASE,CARD,MOBILE_APP,0,0,Chennai,10.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,3,0,3,18,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10288,2026-07-13 17:39:03,2026-07-13,17:39:03,17,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M015,HomeSphere Appliances,Home Appliances,"Refrigerators, ACs & Kitchen Tech",Coimbatore,Saibaba Colony,Tamil Nadu,641011,11.0315,76.945,9,27500.0,09:30-21:00,"POS,EMI,CARD,UPI",Carding attacks with immediate in-store pickup,0.038,95,1928.01,INR,PURCHASE,EMI,MOBILE_APP,1,0,Chennai,6.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,9,0,4,24,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10289,2026-07-13 19:02:57,2026-07-13,19:02:57,19,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M020,GameGrid Arena,Gaming,"Esports, Consoles & Virtual Credits",Bengaluru,Koramangala,Karnataka,560095,12.9352,77.6245,4,3400.0,10:00-01:00,"ONLINE,UPI,CARD,WALLET",Virtual item laundering & bot-driven micro transactions,0.055,137,1471.19,INR,PURCHASE,UPI,MOBILE_APP,0,0,Chennai,4.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,7,0,1,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10290,2026-07-13 20:30:38,2026-07-13,20:30:38,20,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M021,GlowCraft Salon,Salon / Beauty,Spa & Grooming Studio,Chennai,Porur,Tamil Nadu,600116,13.0382,80.1565,5,2800.0,09:00-21:00,"POS,UPI,CARD",Unusual late-night transaction spikes,0.011,27,1141.01,INR,PURCHASE,POS,MOBILE_APP,1,0,Chennai,7.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,4,0,1,10,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10291,2026-07-13 21:56:42,2026-07-13,21:56:42,21,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M025,ShieldSure Services,Insurance Services,General & Health Insurance Premium,Chennai,Egmore,Tamil Nadu,600008,13.0784,80.2607,13,14000.0,09:30-18:00,"ONLINE,NETBANKING,CARD",Premium diversion / fake policy payment slips,0.019,47,1411.25,INR,PURCHASE,CARD,MOBILE_APP,0,0,Chennai,3.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,10,1,4,26,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10292,2026-07-13 23:23:10,2026-07-13,23:23:10,23,0,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M004,Aurelia Gold House,Jewellery,Gold & Diamond Jewellery,Coimbatore,RS Puram,Tamil Nadu,641002,11.0089,76.9514,14,78000.0,10:00-20:30,"POS,CARD,TRANSFER",Account takeover / card-not-present luxury surge,0.065,162,841.45,INR,PURCHASE,POS,MOBILE_APP,1,0,Chennai,6.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,9,0,3,18,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10293,2026-07-14 00:49:03,2026-07-14,00:49:03,0,1,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M025,ShieldSure Services,Insurance Services,General & Health Insurance Premium,Chennai,Egmore,Tamil Nadu,600008,13.0784,80.2607,13,14000.0,09:30-18:00,"ONLINE,NETBANKING,CARD",Premium diversion / fake policy payment slips,0.019,47,978.2,INR,PURCHASE,CARD,MOBILE_APP,0,0,Chennai,15.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,12,0,2,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10294,2026-07-14 02:16:34,2026-07-14,02:16:34,2,1,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M006,MedicoCare Pharmacy,Pharmacy,Medicines & Surgical Supplies,Madurai,KK Nagar,Tamil Nadu,625020,9.9252,78.1498,10,1450.0,24_HOURS,"POS,UPI,CARD,ONLINE",Nighttime micro card testing,0.015,37,1104.89,INR,PURCHASE,UPI,MOBILE_APP,1,0,Chennai,5.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,4,0,2,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10295,2026-07-14 03:41:37,2026-07-14,03:41:37,3,1,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M010,HarborView Residency,Hotel / Hospitality,Business & Luxury Hotel,Chennai,OMR,Tamil Nadu,600096,12.9165,80.2285,6,9500.0,24_HOURS,"ONLINE,POS,CARD,TRANSFER",Online travel booking fraud with stolen corporate credentials,0.041,102,1913.1,INR,PURCHASE,TRANSFER,MOBILE_APP,1,0,Chennai,2.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,14,0,2,13,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10296,2026-07-14 05:07:46,2026-07-14,05:07:46,5,1,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M005,UrbanThread Studio,Fashion / Apparel,Designer & Ready-to-wear,Chennai,Anna Nagar,Tamil Nadu,600040,13.085,80.2101,5,4800.0,10:30-22:00,"POS,ONLINE,UPI,CARD",Refund abuse / credential stuffing,0.022,55,1492.9,INR,PURCHASE,UPI,MOBILE_APP,1,0,Chennai,7.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,15,0,4,25,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10297,2026-07-14 06:33:11,2026-07-14,06:33:11,6,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M027,BrickHarbor Realty,Real Estate / Property Services,Rental Escrow & Facility Management,Chennai,Porur,Tamil Nadu,600116,13.035,80.16,11,65000.0,09:00-19:00,"TRANSFER,NETBANKING,CARD",Security deposit phishing / escrow hijacking,0.039,97,2707.07,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Chennai,11.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,7,0,2,13,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10298,2026-07-14 07:59:27,2026-07-14,07:59:27,7,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M006,MedicoCare Pharmacy,Pharmacy,Medicines & Surgical Supplies,Madurai,KK Nagar,Tamil Nadu,625020,9.9252,78.1498,10,1450.0,24_HOURS,"POS,UPI,CARD,ONLINE",Nighttime micro card testing,0.015,37,3037.1,INR,PURCHASE,UPI,MOBILE_APP,1,0,Chennai,6.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,12,0,4,23,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10299,2026-07-14 09:25:06,2026-07-14,09:25:06,9,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M027,BrickHarbor Realty,Real Estate / Property Services,Rental Escrow & Facility Management,Chennai,Porur,Tamil Nadu,600116,13.035,80.16,11,65000.0,09:00-19:00,"TRANSFER,NETBANKING,CARD",Security deposit phishing / escrow hijacking,0.039,97,2618.93,INR,PURCHASE,CARD,MOBILE_APP,0,0,Chennai,6.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,12,1,2,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10300,2026-07-14 10:52:36,2026-07-14,10:52:36,10,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M018,PageTurn Book House,Bookstore,"Academic, Fiction & Stationery",Trichy,Thillai Nagar,Tamil Nadu,620018,10.8282,78.6854,16,850.0,09:00-21:30,"POS,UPI,CARD,ONLINE",Low-value card testing bots,0.008,20,842.98,INR,PURCHASE,CARD,MOBILE_APP,1,0,Chennai,12.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,10,0,2,11,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10301,2026-07-14 12:20:55,2026-07-14,12:20:55,12,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M026,GreenLeaf Wellness,Health & Wellness,Organic Nutrition & Ayurveda,Trichy,Srirangam,Tamil Nadu,620006,10.8624,78.6947,6,2100.0,08:00-21:00,"POS,UPI,ONLINE,CARD",Subscription card stuffing,0.013,32,2640.41,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Chennai,11.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,6,0,3,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10302,2026-07-14 13:48:36,2026-07-14,13:48:36,13,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M026,GreenLeaf Wellness,Health & Wellness,Organic Nutrition & Ayurveda,Trichy,Srirangam,Tamil Nadu,620006,10.8624,78.6947,6,2100.0,08:00-21:00,"POS,UPI,ONLINE,CARD",Subscription card stuffing,0.013,32,1662.16,INR,PURCHASE,CARD,MOBILE_APP,1,0,Chennai,8.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,12,0,4,26,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10303,2026-07-14 15:15:03,2026-07-14,15:15:03,15,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M028,CraftCove Home Decor,Home Decor,Handicrafts & Art Pieces,Thanjavur,Medical College Road,Tamil Nadu,613004,10.7684,79.1245,8,7400.0,09:30-20:30,"POS,UPI,CARD,ONLINE",Cross-border tourist chargebacks,0.023,57,2398.6,INR,PURCHASE,POS,MOBILE_APP,1,0,Chennai,9.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,14,1,3,15,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10304,2026-07-14 16:43:03,2026-07-14,16:43:03,16,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M022,SkillSpring Academy,Education / Training,Professional Certifications & Tech Bootcamps,Chennai,Mylapore,Tamil Nadu,600004,13.0368,80.2676,8,22000.0,08:30-19:30,"ONLINE,NETBANKING,CARD,UPI",Stolen corporate card enrollments,0.028,70,2335.38,INR,PURCHASE,UPI,MOBILE_APP,0,0,Chennai,3.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,12,0,1,11,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10305,2026-07-14 18:12:15,2026-07-14,18:12:15,18,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M014,OakLine Furnishings,Furniture,Teak Wood & Modern Home Decor,Madurai,Bypass Road,Tamil Nadu,625016,9.932,78.109,12,38000.0,10:00-21:00,"POS,CARD,TRANSFER,EMI",Invoice redirection fraud / fake payment slips,0.029,72,1027.91,INR,PURCHASE,TRANSFER,MOBILE_APP,1,0,Chennai,2.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,10,0,2,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10306,2026-07-14 19:38:26,2026-07-14,19:38:26,19,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M022,SkillSpring Academy,Education / Training,Professional Certifications & Tech Bootcamps,Chennai,Mylapore,Tamil Nadu,600004,13.0368,80.2676,8,22000.0,08:30-19:30,"ONLINE,NETBANKING,CARD,UPI",Stolen corporate card enrollments,0.028,70,2157.3,INR,PURCHASE,ONLINE,MOBILE_APP,0,0,Chennai,9.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,10,1,1,10,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10307,2026-07-14 21:04:20,2026-07-14,21:04:20,21,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M003,Pulse Mobile Hub,Mobile Store,Smartphones & Accessories,Chennai,Tambaram,Tamil Nadu,600045,12.9249,80.1278,4,18500.0,09:30-21:30,"POS,UPI,CARD",New device abuse / rapid checkout surge,0.035,87,1051.6,INR,PURCHASE,UPI,MOBILE_APP,1,0,Chennai,12.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,8,1,3,17,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10308,2026-07-14 22:30:51,2026-07-14,22:30:51,22,1,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M012,DashDine Delivery,Food Delivery,Quick Commerce & Meal Delivery,Chennai,Sholinganallur,Tamil Nadu,600119,12.901,80.2279,4,520.0,06:00-02:00,"UPI,CARD,ONLINE,WALLET",Promo code abuse / stolen wallet balances,0.014,35,1894.22,INR,PURCHASE,UPI,MOBILE_APP,0,0,Chennai,8.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,8,0,4,22,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10309,2026-07-14 23:54:31,2026-07-14,23:54:31,23,1,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M023,SwiftBox Logistics,Courier / Logistics,Express Parcel & Freight Delivery,Tiruppur,Avinashi Road,Tamil Nadu,641603,11.1085,77.3411,9,4200.0,08:00-21:00,"POS,UPI,CARD,ONLINE",Interception fraud / address redirection,0.02,50,1049.3,INR,PURCHASE,UPI,MOBILE_APP,1,0,Chennai,14.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,13,0,1,9,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10310,2026-07-15 01:21:01,2026-07-15,01:21:01,1,2,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M018,PageTurn Book House,Bookstore,"Academic, Fiction & Stationery",Trichy,Thillai Nagar,Tamil Nadu,620018,10.8282,78.6854,16,850.0,09:00-21:30,"POS,UPI,CARD,ONLINE",Low-value card testing bots,0.008,20,1154.72,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Chennai,9.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,6,0,4,20,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10311,2026-07-15 02:45:32,2026-07-15,02:45:32,2,2,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M022,SkillSpring Academy,Education / Training,Professional Certifications & Tech Bootcamps,Chennai,Mylapore,Tamil Nadu,600004,13.0368,80.2676,8,22000.0,08:30-19:30,"ONLINE,NETBANKING,CARD,UPI",Stolen corporate card enrollments,0.028,70,1791.19,INR,PURCHASE,UPI,MOBILE_APP,0,0,Chennai,1.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,10,0,2,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10312,2026-07-15 04:08:58,2026-07-15,04:08:58,4,2,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M007,SpiceRoute Kitchen,Restaurant,Fine Dining & Chettinad,Chennai,Adyar,Tamil Nadu,600020,13.0012,80.2565,7,2200.0,11:30-23:30,"POS,UPI,CARD",Cloned card POS terminal replay,0.018,45,1261.54,INR,PURCHASE,POS,MOBILE_APP,1,0,Chennai,13.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,12,0,1,14,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10313,2026-07-15 05:33:29,2026-07-15,05:33:29,5,2,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M011,SkyTrail Travels,Travel Agency,Flight & International Tour Packages,Coimbatore,Gandhipuram,Tamil Nadu,641012,11.0183,76.9664,11,44000.0,09:00-20:00,"ONLINE,TRANSFER,CARD",Mule-account ticket arbitrage & fast cancellation fraud,0.052,130,1241.15,INR,PURCHASE,CARD,MOBILE_APP,0,0,Chennai,2.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,11,0,4,23,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10314,2026-07-15 07:00:28,2026-07-15,07:00:28,7,2,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M020,GameGrid Arena,Gaming,"Esports, Consoles & Virtual Credits",Bengaluru,Koramangala,Karnataka,560095,12.9352,77.6245,4,3400.0,10:00-01:00,"ONLINE,UPI,CARD,WALLET",Virtual item laundering & bot-driven micro transactions,0.055,137,1698.55,INR,PURCHASE,UPI,MOBILE_APP,0,0,Chennai,2.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,12,0,4,22,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
