transaction_id,transaction_datetime,transaction_date,transaction_time,transaction_hour,day_of_week,is_weekend,is_night_transaction,customer_id,customer_account_age_days,customer_usual_location,customer_usual_state,customer_risk_segment,merchant_id,merchant_name,merchant_category,merchant_subcategory,merchant_city,merchant_area,merchant_state,merchant_pincode,merchant_latitude,merchant_longitude,merchant_business_age_years,merchant_average_ticket,merchant_operating_hours,merchant_payment_channels,merchant_historical_fraud_pattern,merchant_historical_fraud_rate,merchant_historical_fraud_count,amount,currency,transaction_type,payment_channel,transaction_channel,card_present,is_international,current_location,location_distance_km,is_location_changed,is_new_device,is_trusted_device,device_id,device_type,is_new_beneficiary,beneficiary_id,beneficiary_name,beneficiary_prior_transaction_count,customer_tx_count_last_1h,customer_tx_count_last_24h,customer_tx_count_last_7d,failed_login_attempts_last_24h,failed_transaction_attempts_last_24h,recent_password_reset_flag,fraud_scenario_type,fraud_lifecycle_stage,synthetic_fraud_scenario_description,is_fraud
TXN-CUST_MOHANA_002-10157,2026-07-05 21:56:48,2026-07-05,21:56:48,21,6,1,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M011,SkyTrail Travels,Travel Agency,Flight & International Tour Packages,Coimbatore,Gandhipuram,Tamil Nadu,641012,11.0183,76.9664,11,44000.0,09:00-20:00,"ONLINE,TRANSFER,CARD",Mule-account ticket arbitrage & fast cancellation fraud,0.052,130,7141.3,INR,PURCHASE,CARD,MOBILE_APP,0,0,Coimbatore,9.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,9,0,4,23,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10158,2026-07-05 22:26:29,2026-07-05,22:26:29,22,6,1,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M027,BrickHarbor Realty,Real Estate / Property Services,Rental Escrow & Facility Management,Chennai,Porur,Tamil Nadu,600116,13.035,80.16,11,65000.0,09:00-19:00,"TRANSFER,NETBANKING,CARD",Security deposit phishing / escrow hijacking,0.039,97,2290.34,INR,PURCHASE,TRANSFER,MOBILE_APP,0,0,Chennai,3.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,7,0,2,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10158,2026-07-05 22:57:34,2026-07-05,22:57:34,22,6,1,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M020,GameGrid Arena,Gaming,"Esports, Consoles & Virtual Credits",Bengaluru,Koramangala,Karnataka,560095,12.9352,77.6245,4,3400.0,10:00-01:00,"ONLINE,UPI,CARD,WALLET",Virtual item laundering & bot-driven micro transactions,0.055,137,32103.03,INR,PURCHASE,UPI,MOBILE_APP,0,0,Bengaluru,3.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,10,0,4,23,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10158,2026-07-05 23:20:59,2026-07-05,23:20:59,23,6,1,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M012,DashDine Delivery,Food Delivery,Quick Commerce & Meal Delivery,Chennai,Sholinganallur,Tamil Nadu,600119,12.901,80.2279,4,520.0,06:00-02:00,"UPI,CARD,ONLINE,WALLET",Promo code abuse / stolen wallet balances,0.014,35,10734.99,INR,PURCHASE,UPI,MOBILE_APP,0,0,Coimbatore,9.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,7,1,3,21,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10159,2026-07-05 23:53:30,2026-07-05,23:53:30,23,6,1,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M025,ShieldSure Services,Insurance Services,General & Health Insurance Premium,Chennai,Egmore,Tamil Nadu,600008,13.0784,80.2607,13,14000.0,09:30-18:00,"ONLINE,NETBANKING,CARD",Premium diversion / fake policy payment slips,0.019,47,2556.42,INR,PURCHASE,CARD,MOBILE_APP,0,0,Chennai,2.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,10,1,4,25,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10159,2026-07-06 00:24:53,2026-07-06,00:24:53,0,0,0,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M025,ShieldSure Services,Insurance Services,General & Health Insurance Premium,Chennai,Egmore,Tamil Nadu,600008,13.0784,80.2607,13,14000.0,09:30-18:00,"ONLINE,NETBANKING,CARD",Premium diversion / fake policy payment slips,0.019,47,43059.94,INR,PURCHASE,ONLINE,MOBILE_APP,0,0,Bengaluru,7.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,4,0,1,9,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10159,2026-07-06 00:49:54,2026-07-06,00:49:54,0,0,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M003,Pulse Mobile Hub,Mobile Store,Smartphones & Accessories,Chennai,Tambaram,Tamil Nadu,600045,12.9249,80.1278,4,18500.0,09:30-21:30,"POS,UPI,CARD",New device abuse / rapid checkout surge,0.035,87,11615.85,INR,PURCHASE,POS,MOBILE_APP,1,0,Coimbatore,15.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,3,0,1,7,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10160,2026-07-06 01:20:59,2026-07-06,01:20:59,1,0,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M029,CloudDesk Digital,Software / Digital Services,Cloud Infrastructure & SaaS Tools,Bengaluru,Whitefield,Karnataka,560066,12.9698,77.7499,7,19800.0,24_HOURS,"ONLINE,CARD,TRANSFER",Cryptomining VM rental with stolen credit cards,0.058,145,2100.91,INR,PURCHASE,CARD,MOBILE_APP,0,0,Chennai,11.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,13,0,3,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10160,2026-07-06 01:54:03,2026-07-06,01:54:03,1,0,0,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M016,MotoCare Garage,Auto Service,Car Service & Detailing Hub,Chennai,Pallikaranai,Tamil Nadu,600100,12.9372,80.2014,7,8900.0,08:30-20:30,"POS,UPI,CARD",Over-invoicing / synthetic card payments,0.021,52,17970.14,INR,PURCHASE,POS,MOBILE_APP,1,0,Bengaluru,7.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,14,0,4,19,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10160,2026-07-06 02:14:46,2026-07-06,02:14:46,2,0,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M006,MedicoCare Pharmacy,Pharmacy,Medicines & Surgical Supplies,Madurai,KK Nagar,Tamil Nadu,625020,9.9252,78.1498,10,1450.0,24_HOURS,"POS,UPI,CARD,ONLINE",Nighttime micro card testing,0.015,37,7208.56,INR,PURCHASE,POS,MOBILE_APP,1,0,Coimbatore,3.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,15,0,2,11,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10161,2026-07-06 02:47:01,2026-07-06,02:47:01,2,0,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M016,MotoCare Garage,Auto Service,Car Service & Detailing Hub,Chennai,Pallikaranai,Tamil Nadu,600100,12.9372,80.2014,7,8900.0,08:30-20:30,"POS,UPI,CARD",Over-invoicing / synthetic card payments,0.021,52,1814.77,INR,PURCHASE,CARD,MOBILE_APP,1,0,Chennai,5.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,8,0,1,7,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10161,2026-07-06 03:20:20,2026-07-06,03:20:20,3,0,0,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M008,BeanCircuit Cafe,Cafe,Specialty Coffee & Bakery,Bengaluru,Indiranagar,Karnataka,560038,12.9784,77.6408,3,650.0,07:30-23:00,"UPI,POS,CARD",QR code spoofing / fast velocity dining,0.009,22,35566.14,INR,PURCHASE,UPI,MOBILE_APP,1,0,Bengaluru,1.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,7,0,2,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10161,2026-07-06 03:38:13,2026-07-06,03:38:13,3,0,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M001,NovaMart Fresh,Grocery & Supermarket,Supermarket / Hypermarket,Chennai,T Nagar,Tamil Nadu,600017,13.0418,80.2341,8,1250.0,07:00-22:30,"POS,UPI,CARD,ONLINE",Card testing / micro-burst velocity,0.012,30,10912.34,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Coimbatore,6.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,5,0,1,11,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10162,2026-07-06 04:12:17,2026-07-06,04:12:17,4,0,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M015,HomeSphere Appliances,Home Appliances,"Refrigerators, ACs & Kitchen Tech",Coimbatore,Saibaba Colony,Tamil Nadu,641011,11.0315,76.945,9,27500.0,09:30-21:00,"POS,EMI,CARD,UPI",Carding attacks with immediate in-store pickup,0.038,95,868.0,INR,PURCHASE,POS,MOBILE_APP,1,0,Chennai,6.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,13,0,1,14,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10162,2026-07-06 04:47:36,2026-07-06,04:47:36,4,0,0,1,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M024,LinkWave Telecom,Telecom Retail,Fiber Broadband & Postpaid Plans,Erode,Perundurai Road,Tamil Nadu,638011,11.341,77.7172,10,1950.0,09:30-20:30,"UPI,CARD,ONLINE,POS",SIM swap bill recharge surges,0.017,42,40503.65,INR,PURCHASE,UPI,MOBILE_APP,1,0,Bengaluru,5.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,15,1,2,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10162,2026-07-06 05:06:20,2026-07-06,05:06:20,5,0,0,1,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M004,Aurelia Gold House,Jewellery,Gold & Diamond Jewellery,Coimbatore,RS Puram,Tamil Nadu,641002,11.0089,76.9514,14,78000.0,10:00-20:30,"POS,CARD,TRANSFER",Account takeover / card-not-present luxury surge,0.065,162,9648.16,INR,PURCHASE,POS,MOBILE_APP,1,0,Coimbatore,1.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,14,0,2,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10163,2026-07-06 05:37:59,2026-07-06,05:37:59,5,0,0,1,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M019,ArenaSport World,Sports Retail,Fitness Equipment & Sports Wear,Chennai,Nungambakkam,Tamil Nadu,600034,13.0604,80.2405,6,5600.0,10:00-21:30,"POS,ONLINE,UPI,CARD",Stolen card chargeback on premium sports gear,0.026,65,2077.1,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Chennai,13.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,10,0,1,11,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10163,2026-07-06 06:15:03,2026-07-06,06:15:03,6,0,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M008,BeanCircuit Cafe,Cafe,Specialty Coffee & Bakery,Bengaluru,Indiranagar,Karnataka,560038,12.9784,77.6408,3,650.0,07:30-23:00,"UPI,POS,CARD",QR code spoofing / fast velocity dining,0.009,22,17721.1,INR,PURCHASE,UPI,MOBILE_APP,1,0,Bengaluru,4.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,3,0,3,22,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10163,2026-07-06 06:30:17,2026-07-06,06:30:17,6,0,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M003,Pulse Mobile Hub,Mobile Store,Smartphones & Accessories,Chennai,Tambaram,Tamil Nadu,600045,12.9249,80.1278,4,18500.0,09:30-21:30,"POS,UPI,CARD",New device abuse / rapid checkout surge,0.035,87,33399.49,INR,P2P_TRANSFER,CARD,MOBILE_APP,0,0,Mumbai,515.0,1,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,1,BEN-NEW-428,Global Flight Booking,0,2,9,46,1,0,0,Geographic Anomaly / High Ticket Spike,Review Required,Sudden location velocity jump with new merchant,1
TXN-CUST_MONISHA_001-10164,2026-07-06 07:05:01,2026-07-06,07:05:01,7,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M017,AutoForge Parts,Spare Parts,OEM Industrial & Auto Components,Hosur,Mookandapalli,Tamil Nadu,635126,12.7409,77.8253,15,16500.0,09:00-19:30,"TRANSFER,POS,CARD",Business email compromise / fake beneficiary update,0.033,82,1133.01,INR,PURCHASE,TRANSFER,MOBILE_APP,1,0,Chennai,1.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,14,0,3,22,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10164,2026-07-06 07:39:03,2026-07-06,07:39:03,7,0,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M026,GreenLeaf Wellness,Health & Wellness,Organic Nutrition & Ayurveda,Trichy,Srirangam,Tamil Nadu,620006,10.8624,78.6947,6,2100.0,08:00-21:00,"POS,UPI,ONLINE,CARD",Subscription card stuffing,0.013,32,6326.31,INR,P2P_TRANSFER,POS,WEB_PORTAL,0,1,Singapore,3417.0,1,1,0,DEV-ROGUE-EMULATOR-272,unknown_bot,1,BEN-MULE-5008,QuickMule Transfer 57,0,6,33,138,2,2,0,Credential compromise,Pre-auth Block,Automated high-velocity attack from unknown device,1
TXN-CUST_MOHANA_002-10164,2026-07-06 07:54:50,2026-07-06,07:54:50,7,0,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M027,BrickHarbor Realty,Real Estate / Property Services,Rental Escrow & Facility Management,Chennai,Porur,Tamil Nadu,600116,13.035,80.16,11,65000.0,09:00-19:00,"TRANSFER,NETBANKING,CARD",Security deposit phishing / escrow hijacking,0.039,97,5412.46,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Coimbatore,8.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,10,0,2,10,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10165,2026-07-06 08:32:18,2026-07-06,08:32:18,8,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M002,CircuitBay Electronics,Consumer Electronics,Laptops & Gadgets,Chennai,Velachery,Tamil Nadu,600042,12.9759,80.2212,6,32000.0,10:00-21:30,"POS,ONLINE,EMI,UPI",Stolen payment details / high-ticket electronics delivery,0.048,120,1359.72,INR,PURCHASE,EMI,MOBILE_APP,1,0,Chennai,8.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,8,0,2,14,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10165,2026-07-06 09:05:05,2026-07-06,09:05:05,9,0,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M012,DashDine Delivery,Food Delivery,Quick Commerce & Meal Delivery,Chennai,Sholinganallur,Tamil Nadu,600119,12.901,80.2279,4,520.0,06:00-02:00,"UPI,CARD,ONLINE,WALLET",Promo code abuse / stolen wallet balances,0.014,35,1315.83,INR,P2P_TRANSFER,ONLINE,WEB_PORTAL,0,0,Unknown Proxy,4688.0,1,1,0,DEV-ROGUE-EMULATOR-853,unknown_bot,1,BEN-MULE-5669,QuickMule Transfer 23,0,5,22,97,5,3,1,Account takeover,Pre-auth Block,Automated high-velocity attack from unknown device,1
TXN-CUST_MOHANA_002-10165,2026-07-06 09:20:54,2026-07-06,09:20:54,9,0,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M017,AutoForge Parts,Spare Parts,OEM Industrial & Auto Components,Hosur,Mookandapalli,Tamil Nadu,635126,12.7409,77.8253,15,16500.0,09:00-19:30,"TRANSFER,POS,CARD",Business email compromise / fake beneficiary update,0.033,82,3464.4,INR,PURCHASE,CARD,MOBILE_APP,1,0,Coimbatore,3.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,5,0,3,17,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10166,2026-07-06 09:58:01,2026-07-06,09:58:01,9,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M025,ShieldSure Services,Insurance Services,General & Health Insurance Premium,Chennai,Egmore,Tamil Nadu,600008,13.0784,80.2607,13,14000.0,09:30-18:00,"ONLINE,NETBANKING,CARD",Premium diversion / fake policy payment slips,0.019,47,1571.78,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Chennai,10.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,4,1,3,15,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10166,2026-07-06 10:30:36,2026-07-06,10:30:36,10,0,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M020,GameGrid Arena,Gaming,"Esports, Consoles & Virtual Credits",Bengaluru,Koramangala,Karnataka,560095,12.9352,77.6245,4,3400.0,10:00-01:00,"ONLINE,UPI,CARD,WALLET",Virtual item laundering & bot-driven micro transactions,0.055,137,29838.99,INR,PURCHASE,ONLINE,MOBILE_APP,0,0,Bengaluru,12.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,10,1,2,15,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10166,2026-07-06 10:48:30,2026-07-06,10:48:30,10,0,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M023,SwiftBox Logistics,Courier / Logistics,Express Parcel & Freight Delivery,Tiruppur,Avinashi Road,Tamil Nadu,641603,11.1085,77.3411,9,4200.0,08:00-21:00,"POS,UPI,CARD,ONLINE",Interception fraud / address redirection,0.02,50,11169.0,INR,PURCHASE,UPI,MOBILE_APP,1,0,Coimbatore,4.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,15,1,3,16,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10167,2026-07-06 11:24:46,2026-07-06,11:24:46,11,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M013,CartNest Online,E-commerce,Multi-category Marketplace,Chennai,Guindy,Tamil Nadu,600032,13.0067,80.2026,5,6200.0,24_HOURS,"ONLINE,UPI,CARD,NETBANKING",Account takeover + triangulation shipping fraud,0.045,112,1444.9,INR,PURCHASE,ONLINE,MOBILE_APP,0,0,Chennai,12.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,8,0,2,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10167,2026-07-06 11:55:52,2026-07-06,11:55:52,11,0,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M021,GlowCraft Salon,Salon / Beauty,Spa & Grooming Studio,Chennai,Porur,Tamil Nadu,600116,13.0382,80.1565,5,2800.0,09:00-21:00,"POS,UPI,CARD",Unusual late-night transaction spikes,0.011,27,15990.84,INR,PURCHASE,CARD,MOBILE_APP,1,0,Bengaluru,14.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,13,0,1,6,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10167,2026-07-06 12:14:16,2026-07-06,12:14:16,12,0,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M027,BrickHarbor Realty,Real Estate / Property Services,Rental Escrow & Facility Management,Chennai,Porur,Tamil Nadu,600116,13.035,80.16,11,65000.0,09:00-19:00,"TRANSFER,NETBANKING,CARD",Security deposit phishing / escrow hijacking,0.039,97,9441.54,INR,PURCHASE,NETBANKING,MOBILE_APP,0,0,Coimbatore,10.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,6,0,3,18,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10168,2026-07-06 12:53:40,2026-07-06,12:53:40,12,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M010,HarborView Residency,Hotel / Hospitality,Business & Luxury Hotel,Chennai,OMR,Tamil Nadu,600096,12.9165,80.2285,6,9500.0,24_HOURS,"ONLINE,POS,CARD,TRANSFER",Online travel booking fraud with stolen corporate credentials,0.041,102,3044.41,INR,PURCHASE,ONLINE,MOBILE_APP,1,0,Chennai,12.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,12,0,2,14,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10168,2026-07-06 13:22:19,2026-07-06,13:22:19,13,0,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M027,BrickHarbor Realty,Real Estate / Property Services,Rental Escrow & Facility Management,Chennai,Porur,Tamil Nadu,600116,13.035,80.16,11,65000.0,09:00-19:00,"TRANSFER,NETBANKING,CARD",Security deposit phishing / escrow hijacking,0.039,97,17524.65,INR,PURCHASE,CARD,MOBILE_APP,0,0,Bengaluru,14.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,3,1,1,9,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MOHANA_002-10168,2026-07-06 13:42:37,2026-07-06,13:42:37,13,0,0,0,CUST_MOHANA_002,180,Coimbatore,Tamil Nadu,Medium Risk / 12% Fraud Rate,M024,LinkWave Telecom,Telecom Retail,Fiber Broadband & Postpaid Plans,Erode,Perundurai Road,Tamil Nadu,638011,11.341,77.7172,10,1950.0,09:30-20:30,"UPI,CARD,ONLINE,POS",SIM swap bill recharge surges,0.017,42,5855.86,INR,PURCHASE,CARD,MOBILE_APP,1,0,Coimbatore,1.0,0,0,1,DEV-MOHANA-SAMSUNG-S23,mobile_android,0,BEN-CUST_MOHANA_002-TRUSTED,Trusted Household Vendor,7,0,3,15,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_MONISHA_001-10169,2026-07-06 14:20:25,2026-07-06,14:20:25,14,0,0,0,CUST_MONISHA_001,420,Chennai,Tamil Nadu,Low Risk / 3% Fraud Rate,M021,GlowCraft Salon,Salon / Beauty,Spa & Grooming Studio,Chennai,Porur,Tamil Nadu,600116,13.0382,80.1565,5,2800.0,09:00-21:00,"POS,UPI,CARD",Unusual late-night transaction spikes,0.011,27,2632.49,INR,PURCHASE,CARD,MOBILE_APP,1,0,Chennai,14.0,0,0,1,DEV-MONISHA-IPHONE-15,mobile_ios,0,BEN-CUST_MONISHA_001-TRUSTED,Trusted Household Vendor,13,1,1,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
TXN-CUST_SOWMIYA_003-10169,2026-07-06 14:47:37,2026-07-06,14:47:37,14,0,0,0,CUST_SOWMIYA_003,55,Bengaluru,Karnataka,High Risk / 26% Fraud Rate,M011,SkyTrail Travels,Travel Agency,Flight & International Tour Packages,Coimbatore,Gandhipuram,Tamil Nadu,641012,11.0183,76.9664,11,44000.0,09:00-20:00,"ONLINE,TRANSFER,CARD",Mule-account ticket arbitrage & fast cancellation fraud,0.052,130,32484.4,INR,PURCHASE,CARD,MOBILE_APP,0,0,Bengaluru,3.0,0,0,1,DEV-SOWMIYA-ONEPLUS-11,mobile_android,0,BEN-CUST_SOWMIYA_003-TRUSTED,Trusted Household Vendor,3,0,2,12,0,0,0,None,Resolved Genuine,Standard Habitual Purchase,0
